UnitID,Code.x,Description,IndicatorID,CategoryID,Name,Code.y,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,ACDEV,GTC_HM,GTC_ML,STC_HM,STC_ML,GSC_HM,GSC_ML,SSC_HM,SSC_ML,IW,ET,EQR_HG,EQR_GM,EQR_MP,EQR_PB,W,Thres,NSTC100,Period,ES,SD,EQR,EQRS,N,N_OBS,GTC,STC,GSC,SSC,EQRS_Class,TC,TC_Class,SC,SC_Class,AC_SE,AC_NPA,AC_PA,AC,ACC,ACC_Class,C,C_Class
58,SCHPM2,Scheldt plume 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.02,,,,,,1,,20162016,0.1,,1,1,1,1,0,0,100,50,High,0,Low,75,High,,,,,,,,
58,SCHPM2,Scheldt plume 2,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,,20152018,6.74285714285714,0.76771593385968,0.674285714285714,0.684897959183673,2,3,0,0,100,25,Good,0,Low,62.5,Moderate,0.443241001075051,0.953127638968457,0.0468723610315427,0.953127638968457,100,High,54.1666666666667,Moderate
58,SCHPM2,Scheldt plume 2,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,,20162016,0.02,,,,1,1,0,0,100,50,,0,Low,75,High,,,,,,,,
58,SCHPM2,Scheldt plume 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,8.9,,,,,,1,6,20152020,10.6626782892144,1.09171799537873,0.561296559334548,0.451242201413479,6,55677,100,100,100,100,Moderate,100,High,100,High,0.00462671294943282,0,1,1,100,High,100,High
58,SCHPM2,Scheldt plume 2,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,8.9,,,,,,1,6,20152020,10.6626782892144,1.09171799537873,0.561296559334548,0.451242201413479,6,55677,100,100,100,100,Moderate,100,High,100,High,0.00462671294943282,0,1,1,100,High,100,High
59,SHPM,Shannon plume,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.1,,,,,,1,,20182018,14.965,,0.494487136652188,0.356923016450148,1,2,0,0,50,0,Poor,0,Low,25,Low,,,,,,,,
59,SHPM,Shannon plume,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.79,,,,,,1,,20182018,0.59,,0.892655367231639,0.887988209285188,1,2,0,0,50,0,High,0,Low,25,Low,,,,,,,,
59,SHPM,Shannon plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.9,,,,,,1,6,20152020,1.32098412218801,0.169152536891269,0.94052275144459,0.936949732513035,6,157793,100,100,100,100,High,100,High,100,High,0.000425828425775318,1,0,1,100,High,100,High
59,SHPM,Shannon plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.9,,,,,,1,6,20152020,1.32098412218801,0.169152536891269,0.94052275144459,0.936949732513035,6,157793,100,100,100,100,High,100,High,100,High,0.000425828425775318,1,0,1,100,High,100,High
60,SK,Skagerak,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,6.7,,,,,,1,6,20152020,5.28408112097741,1.33586372499264,0.856533366495512,0.834703704137488,6,97,100,100,100,58.3333333333333,High,100,High,79.1666666666667,High,0.135636411031239,1,0,1,100,High,93.0555555555556,High
60,SK,Skagerak,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.72,,,,,,1,6,20152020,0.472864637082903,0.0788054658257118,0.953050714912827,0.951009441648167,6,95,91.6666666666667,100,100,58.3333333333333,High,95.8333333333333,High,79.1666666666667,High,0.00808527019631668,1,0,1,100,High,91.6666666666667,High
60,SK,Skagerak,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,6,20152020,6.8152380952381,0.362825270441225,0.68152380952381,0.693170068027211,6,193,100,100,100,91.6666666666667,Good,100,High,95.8333333333333,High,0.0261167344433249,1,0,1,100,High,98.6111111111111,High
60,SK,Skagerak,5,11,Total Nitrogen,TN,NTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,14.4419977921724,0.954915284668287,,,6,235,100,100,100,75,,100,High,87.5,High,0.0622918047576943,,,,,,,
60,SK,Skagerak,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,0.697382518285092,0.0753273312844766,,,6,235,100,100,100,75,,100,High,87.5,High,0.00491381328650609,,,,,,,
60,SK,Skagerak,7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,,20152020,7.99242424242424,1.6897083399373,,,6,49,8.33333333333333,25,58.3333333333333,0,,16.6666666666667,Low,29.1666666666667,Low,0.241386905705329,,,,,,,
60,SK,Skagerak,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.7,,,,,,1,5,20152020,1.76536954365079,0.341686657914717,0.660506622012891,0.589840479230404,6,139,58.3333333333333,100,100,8.33333333333333,Moderate,79.1666666666667,High,54.1666666666667,Moderate,0.028981484066261,0.0120490273883375,0.987950972611663,0.987950972611663,100,High,77.7777777777778,High
60,SK,Skagerak,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.7,,,,,,1,6,20152020,1.49037220437517,0.241748589737803,0.776525041808904,0.742941324665074,6,5040405,100,100,100,100,Good,100,High,100,High,0.000107679054236176,1,0,1,100,High,100,High
60,SK,Skagerak,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.7,,,,,,1,5,20152020,1.62787087401298,0.226508718678736,0.708196917198276,0.654273457122054,6,5040544,79.1666666666667,100,100,54.1666666666667,Good,89.5833333333333,High,77.0833333333333,High,0.000100889557743759,1,0,1,100,High,88.8888888888889,High
61,SNS,Southern North Sea,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,13.1,,,,,,1,6,20152020,11.7611333187081,2.51229465866827,0.751165390625933,0.706977305115136,6,527,100,100,100,83.3333333333333,Good,100,High,91.6666666666667,High,0.109437274210692,1,0,1,100,High,97.2222222222222,High
61,SNS,Southern North Sea,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.71,,,,,,1,6,20152020,0.510069513824785,0.0919433271995041,0.91071533784907,0.901100420822677,6,527,100,100,100,83.3333333333333,High,100,High,91.6666666666667,High,0.0040051142392307,1,0,1,100,High,97.2222222222222,High
61,SNS,Southern North Sea,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,4,20152020,7.07761904761905,0.163848278914981,0.707761904761905,0.723156462585034,6,489,100,100,100,83.3333333333333,Good,100,High,91.6666666666667,High,0.00740947529436701,1,0,1,100,High,97.2222222222222,High
61,SNS,Southern North Sea,5,11,Total Nitrogen,TN,NTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,18.6837420878283,1.59322606993615,,,6,757,100,100,100,0,,100,High,50,Moderate,0.0579067864589082,,,,,,,
61,SNS,Southern North Sea,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,0.450909636788131,0.0721563719536939,,,6,1034,100,100,100,83.3333333333333,,100,High,91.6666666666667,High,0.00224395642529154,,,,,,,
61,SNS,Southern North Sea,7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,,20152020,6.30079365079365,0.538888304462362,,,6,46,0,0,0,0,,0,Low,0,Low,0.0794547457589264,,,,,,,
61,SNS,Southern North Sea,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,3.8,,,,,,1,6,20152020,3.83836187409779,0.823815961820102,0.688253262961547,0.621079627210802,6,660,100,100,100,16.6666666666667,Good,100,High,58.3333333333333,Moderate,0.0320669928230179,0.115788960109532,0.884211039890468,0.884211039890468,50,Moderate,69.4444444444445,Moderate
61,SNS,Southern North Sea,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,3.8,,,,,,1,6,20152020,2.82946594906437,0.162740063821017,0.897814407184821,0.893371555323292,6,39267319,100,100,100,100,High,100,High,100,High,2.59704130328132e-05,1,0,1,100,High,100,High
61,SNS,Southern North Sea,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,3.8,,,,,,1,6,20152020,3.33391391158108,0.426810208208331,0.77054786589905,0.737355517398434,6,39267979,100,100,100,58.3333333333333,Good,100,High,79.1666666666667,High,6.81107281257056e-05,1,0,1,100,High,93.0555555555556,High
62,SPM,Seine plume,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,38.5,,,,,,1,,20152016,28.35875,16.6364547943665,0.819853781128627,0.780970043946297,2,8,0,0,0,0,Good,0,Low,0,Low,5.881875,0.957659849618731,0.0423401503812686,0.957659849618731,100,High,33.3333333333333,Low
62,SPM,Seine plume,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.92,,,,,,1,,20152016,0.75,0.551543289325507,0.769005847953217,0.709184726522188,2,8,0,0,0,0,Good,0,Low,0,Low,0.195,0.808339853635134,0.191660146364866,0.808339853635134,50,Moderate,16.6666666666667,Low
62,SPM,Seine plume,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,,20162020,9.663,0.723487585045027,0.955928571428571,0.960825396825397,5,34,40,0,60,10,High,20,Low,35,Low,0.124077097203393,1,0,1,100,High,51.6666666666667,Moderate
62,SPM,Seine plume,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,,20152019,0.0165833333333333,0.00632071110626715,,,5,32,0,0,20,10,,0,Low,15,Low,0.00111735442129066,,,,,,,
62,SPM,Seine plume,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.1,,,,,,1,,20152019,1.62166666666667,0.637187134556595,1,1,5,25,0,0,0,0,High,0,Low,0,Low,0.127437426911319,1,0,1,100,High,33.3333333333333,Low
62,SPM,Seine plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,5.1,,,,,,1,6,20152020,3.41023868544708,0.697413309269283,0.953590454799751,0.946245347952589,6,635835,100,100,100,100,High,100,High,100,High,0.000874617204284043,1,0,1,100,High,100,High
62,SPM,Seine plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,5.1,,,,,,1,1,20152020,2.60542117350487,0.473119641834603,1,1,6,635860,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,High,58.3333333333333,Moderate,58.3333333333333,Moderate,0.0005933216906378,1,0,1,100,High,72.2222222222222,Moderate
63,SS,Scottish Sea,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,9.6,,,,,,1,1,20152020,6.72003466028738,0.612110288320023,0.939509288522578,0.936879257588777,6,673,83.3333333333333,41.6666666666667,83.3333333333333,41.6666666666667,High,62.5,Moderate,62.5,Moderate,0.0235951176437609,1,0,1,100,High,75,High
63,SS,Scottish Sea,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.8,,,,,,1,1,20152020,0.541181508990498,0.0452083821151571,0.963527764066942,0.961942014678548,6,662,83.3333333333333,33.3333333333333,83.3333333333333,41.6666666666667,High,58.3333333333333,Moderate,62.5,Moderate,0.00175707366815749,1,0,1,100,High,73.6111111111111,Moderate
63,SS,Scottish Sea,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,,20152020,7.51035714285714,0.27411369233683,0.751035714285714,0.771569160997733,6,98,75,8.33333333333333,75,0,Good,41.6666666666667,Low,37.5,Low,0.0276896643810651,1,0,1,100,High,59.7222222222222,Moderate
63,SS,Scottish Sea,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,,20182019,0.39828125,0.0183405821370261,,,2,20,25,0,50,0,,12.5,Low,25,Low,0.00410107884053087,,,,,,,
63,SS,Scottish Sea,7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,,20152020,11.7291666666667,1.46005850339407,,,6,23,0,0,0,0,,0,Low,0,Low,0.304443243324264,,,,,,,
63,SS,Scottish Sea,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.5,,,,,,1,,20152020,1.38483685539607,0.583699728400323,0.744967773425532,0.694487141081967,6,93,41.6666666666667,0,66.6666666666667,0,Good,20.8333333333333,Low,33.3333333333333,Low,0.0605268422578403,0.971458770465461,0.0285412295345393,0.971458770465461,100,High,51.3888888888889,Moderate
63,SS,Scottish Sea,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.5,,,,,,1,6,20152020,0.915973772779564,0.10607688647332,0.98467413408199,0.984007792085555,6,27833788,100,100,100,100,High,100,High,100,High,2.01064133451975e-05,1,0,1,100,High,100,High
63,SS,Scottish Sea,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.5,,,,,,1,,20152020,1.15040531408781,0.262452280721388,0.874565869796296,0.857030068190014,6,27833881,70.8333333333333,50,83.3333333333333,50,High,60.4166666666667,Moderate,66.6666666666667,Moderate,4.97466073822304e-05,1,0,1,100,High,75.6944444444445,High
64,THPM,Thames plume,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,14.6,,,,,,1,,20152019,15.4363489304813,7.97634319590833,0.737424767148598,0.671641115188185,5,71,70,20,80,60,Good,45,Low,70,Moderate,0.946617780436335,0.188479633552266,0.811520366447734,0.811520366447734,50,Moderate,55,Moderate
64,THPM,Thames plume,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.9,,,,,,1,,20152019,0.797756684491979,0.303337593087626,0.781271064441203,0.733559149799345,5,71,70,20,80,60,Good,45,Low,70,Moderate,0.0359995491717065,0.997745225873096,0.00225477412690445,0.997745225873096,100,High,71.6666666666667,Moderate
64,THPM,Thames plume,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,,20152020,7.52328571428572,0.161885888255668,0.752328571428572,0.774089795918368,5,22,20,10,60,0,Good,15,Low,30,Low,0.0345141873439727,1,0,1,100,High,48.3333333333333,Low
64,THPM,Thames plume,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,,20152019,0.0226666666666667,0.00596284793999944,,,5,23,0,0,40,10,,0,Low,25,Low,0.00124333974432042,,,,,,,
64,THPM,Thames plume,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,3.2,,,,,,1,,20152020,3.7668287037037,1.94496653787718,0.638908545123364,0.544602768788466,6,51,16.6666666666667,0,41.6666666666667,8.33333333333333,Moderate,8.33333333333333,Low,25,Low,0.272349790709032,0.018705396696713,0.981294603303287,0.981294603303287,100,High,44.4444444444445,Low
64,THPM,Thames plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,3.2,,,,,,1,6,20152020,6.25784806712753,0.959591034297334,0.347471483515449,0.186989352843641,6,2144359,100,100,100,100,Bad,100,High,100,High,0.000655295874964512,0,1,1,100,High,100,High
64,THPM,Thames plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,3.2,,,,,,1,,20152020,5.01233838541562,1.31062142142573,0.451166886593634,0.308532196404855,6,2144410,58.3333333333333,50,70.8333333333333,54.1666666666667,Poor,54.1666666666667,Moderate,62.5,Moderate,0.000895000648704716,0,1,1,100,High,72.2222222222222,Moderate
